disease_uid	entrezID	source	url
AID00038	7409	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7409
AID00038	87	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/87
AID00038	83655	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/83655
AID00038	728	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/728
AID00038	3482	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3482
AID00038	163033	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/163033
AID00038	4852	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4852
AID00038	51059	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51059
AID00038	127795	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/127795
AID00038	6092	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6092
AID00038	57222	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57222
AID00038	64478	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64478
AID00038	147807	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/147807
AID00038	10588	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10588
AID00038	389558	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/389558
AID00038	6760	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6760
AID00038	1105	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1105
AID00038	727758	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/727758
AID00038	3929	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3929
AID00038	2015	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2015
AID00038	814	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/814
AID00038	54465	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54465
AID00038	22943	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22943
AID00038	101928114	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101928114
AID00038	11321	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11321
AID00038	170689	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/170689
AID00038	57556	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57556
AID00038	7077	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7077
AID00038	54715	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54715
AID00038	640	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/640
AID00038	2897	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2897
AID00038	152206	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/152206
AID00038	4871	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4871
AID00038	64747	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64747
AID00038	64750	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64750
AID00038	340784	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/340784
AID00038	84922	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84922
AID00038	9436	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9436
AID00038	400410	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/400410
AID00038	63035	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/63035
AID00038	1667	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1667
AID00038	56923	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56923
AID00038	158724	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/158724
AID00038	3169	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3169
AID00038	101928134	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101928134
AID00038	284260	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/284260
AID00038	29967	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/29967
AID00038	267012	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/267012
AID00038	2483	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2483
AID00038	7441	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7441
AID00038	170393	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/170393
AID00038	2114	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2114
AID00038	9922	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9922
AID00038	8932	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8932
AID00038	7050	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7050
AID00038	6326	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6326
AID00038	143471	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/143471
AID00038	332	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/332
AID00038	3111	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3111
AID00038	1012	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1012
AID00038	6638	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6638
AID00038	84084	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84084
AID00038	283687	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/283687
AID00038	23030	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23030
AID00038	100528021	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100528021
AID00038	338809	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/338809
AID00038	90161	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/90161
AID00038	140767	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/140767
AID00038	165631	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/165631
AID00038	653247	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/653247
AID00038	26059	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26059
AID00038	3773	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3773
AID00038	10015	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10015
AID00038	19	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/19
AID00038	101927661	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101927661
AID00038	285362	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/285362
AID00038	84668	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84668
AID00038	79750	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79750
AID00038	53353	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/53353
AID00038	2042	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2042
AID00038	22871	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22871
AID00038	8516	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8516
AID00038	6263	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6263
AID00038	6419	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6419
AID00038	3535	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3535
AID00006	100034700	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100034700
AID00006	100034703	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100034703
AID00006	3558	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3558
AID00006	25824	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/25824
AID00006	3559	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3559
AID00006	64375	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64375
AID00006	102723878	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/102723878
AID00006	79465	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79465
AID00006	55014	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55014
AID00006	59067	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/59067
AID00006	29851	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/29851
AID00006	3118	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3118
AID00006	1493	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1493
AID00033	100499532	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100499532
AID00045	355	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/355
AID00045	843	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/843
AID00045	1493	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1493
AID00045	356	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/356
AID00037	710	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/710
AID00020	100302514	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100302514
AID00020	3119	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3119
AID00020	100689216	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100689216
AID00020	137886	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/137886
AID00020	100918	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100918
AID00020	1375	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1375
AID00020	5032	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5032
AID00020	7004	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7004
AID00020	1786	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1786
AID00020	3588	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3588
AID00020	692229	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/692229
AID00020	22891	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/22891
AID00020	28745	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/28745
AID00020	6955	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6955
AID00020	494446	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/494446
AID00020	100216484	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100216484
AID00020	3060	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3060
AID00020	386593	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/386593
AID00020	692312	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/692312
AID00020	57580	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57580
AID00020	4340	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4340
AID00020	6957	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6957
AID00020	3118	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3118
AID00020	1120	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1120
AID00020	56342	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56342
AID00007	1656	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1656
AID00007	80333	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/80333
AID00007	474231	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474231
AID00007	220108	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/220108
AID00007	100130458	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100130458
AID00007	101928122	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101928122
AID00007	150577	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/150577
AID00007	306	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/306
AID00007	53347	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/53347
AID00007	5608	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5608
AID00007	101929761	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101929761
AID00007	3569	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3569
AID00007	3572	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3572
AID00007	2212	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2212
AID00007	474243	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474243
AID00007	4520	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4520
AID00007	708	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/708
AID00007	1235	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1235
AID00007	113146	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/113146
AID00007	57719	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57719
AID00007	147381	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/147381
AID00007	2643	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2643
AID00007	474249	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474249
AID00007	474235	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474235
AID00007	5583	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5583
AID00007	5579	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5579
AID00007	5896	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5896
AID00007	5139	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5139
AID00007	7026	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7026
AID00007	10678	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10678
AID00007	6363	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6363
AID00007	122618	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/122618
AID00007	56244	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56244
AID00007	474240	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474240
AID00007	9844	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9844
AID00007	474229	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474229
AID00007	3120	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3120
AID00007	6775	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6775
AID00007	10125	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10125
AID00007	2108	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2108
AID00007	6366	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6366
AID00007	51744	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51744
AID00007	5797	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5797
AID00007	116985	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/116985
AID00007	8832	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8832
AID00007	474224	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474224
AID00007	914	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/914
AID00007	64396	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64396
AID00007	6014	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6014
AID00007	3992	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3992
AID00007	861	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/861
AID00007	9415	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9415
AID00007	171425	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/171425
AID00007	130540	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/130540
AID00007	64217	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/64217
AID00007	474238	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474238
AID00007	84162	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/84162
AID00007	474228	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474228
AID00007	3558	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3558
AID00007	4204	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4204
AID00007	3460	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3460
AID00007	115352	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/115352
AID00007	5685	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5685
AID00007	11102	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/11102
AID00007	652968	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/652968
AID00007	474236	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474236
AID00007	391370	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/391370
AID00007	3654	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3654
AID00007	219790	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/219790
AID00007	921	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/921
AID00007	474233	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474233
AID00007	7189	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7189
AID00007	474242	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474242
AID00007	116449	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/116449
AID00007	23534	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23534
AID00007	4794	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4794
AID00007	55048	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55048
AID00007	4795	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4795
AID00007	9308	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9308
AID00007	940	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/940
AID00007	474251	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474251
AID00007	100506023	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100506023
AID00007	9145	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9145
AID00007	27164	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/27164
AID00007	9935	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9935
AID00007	79722	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79722
AID00007	1776	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1776
AID00007	101928822	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101928822
AID00007	474221	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474221
AID00007	54622	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54622
AID00007	6441	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6441
AID00007	101927437	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/101927437
AID00007	161357	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/161357
AID00007	1021	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1021
AID00007	145837	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/145837
AID00007	5469	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5469
AID00007	7917	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7917
AID00007	10274	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10274
AID00007	51061	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/51061
AID00007	10665	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/10665
AID00007	8837	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8837
AID00007	8543	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/8543
AID00007	90355	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/90355
AID00007	6821	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/6821
AID00007	79621	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79621
AID00007	727	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/727
AID00007	79016	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/79016
AID00007	474237	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474237
AID00007	5588	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5588
AID00007	474227	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474227
AID00007	3123	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3123
AID00007	221895	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/221895
AID00007	399716	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/399716
AID00007	54899	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/54899
AID00007	151742	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/151742
AID00007	116154	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/116154
AID00007	25898	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/25898
AID00007	7728	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7728
AID00007	5211	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5211
AID00007	3394	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3394
AID00007	1019	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1019
AID00007	326	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/326
AID00007	474232	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474232
AID00007	474248	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474248
AID00007	4261	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/4261
AID00007	26191	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26191
AID00007	5781	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5781
AID00007	26147	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/26147
AID00007	9135	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9135
AID00007	643365	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/643365
AID00007	23228	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/23228
AID00007	5453	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5453
AID00007	167826	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/167826
AID00007	2625	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2625
AID00007	3662	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3662
AID00007	3663	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3663
AID00007	150223	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/150223
AID00007	1473	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/1473
AID00007	25797	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/25797
AID00007	474230	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474230
AID00007	3560	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3560
AID00007	2915	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/2915
AID00007	116984	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/116984
AID00007	7128	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/7128
AID00007	100507436	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/100507436
AID00007	56832	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/56832
AID00007	3106	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3106
AID00007	474225	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/474225
AID00007	640	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/640
AID00007	166647	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/166647
AID00007	253782	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/253782
AID00007	919	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/919
AID00007	53919	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/53919
AID00007	200734	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/200734
AID00007	5966	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5966
AID00007	3119	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3119
AID00007	3484	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/3484
AID00007	9702	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/9702
AID00007	374378	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/374378
AID00007	80176	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/80176
AID00007	57511	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/57511
AID00007	29953	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/29953
AID00007	5138	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/5138
AID00007	55289	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/55289
AID00007	249	NCBI Gene Keyword Search	http://www.ncbi.nlm.nih.gov/gene/249
